timestamp,paymentId,rail,status,rawCode,canonicalCode,origin,responseShape,mapped,durationMs
2025-04-29T11:26:27.000Z,MER-PAY-202500410-008108,SCT_INST,FAILED,CUST.SANCTIONED,CUSTOMER_SANCTIONED,CORE,STRUCTURED,YES,1523
2025-04-19T21:36:50.000Z,MER-PAY-202500411-004347,SCT,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,839
2025-04-09T19:26:58.000Z,MER-PAY-202500503-003785,SCT_INST,SUCCESS,,,,SUCCESS,,2760
2025-05-06T09:31:12.000Z,MER-PAY-202500314-000015,SWIFT,SUCCESS,,,,SUCCESS,,5377
2025-05-23T06:55:14.000Z,MER-PAY-202500421-004212,SCT,FAILED,AC01,INCORRECT_ACCOUNT_NUMBER,RAIL,STRUCTURED,YES,2621
2025-03-16T17:08:01.000Z,MER-PAY-202500513-008449,SCT,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,1295
2025-03-06T20:35:05.000Z,MER-PAY-202500417-000953,SWIFT,SUCCESS,,,,SUCCESS,,2405
2025-05-18T14:10:42.000Z,MER-PAY-202500403-005975,SCT_INST,FAILED,AC06,BLOCKED_ACCOUNT,RAIL,STRUCTURED,YES,1971
2025-04-01T23:04:25.000Z,MER-PAY-202500425-001471,SCT_INST,SUCCESS,,,,SUCCESS,,5899
2025-03-28T14:43:02.000Z,MER-PAY-202500515-003579,SCT_INST,SUCCESS,,,,SUCCESS,,5258
2025-05-21T02:35:04.000Z,MER-PAY-202500513-007886,SCT,FAILED,AUTH.REQUIRED,ADDITIONAL_AUTH_REQUIRED,CORE,STRUCTURED,YES,1385
2025-03-10T05:21:18.000Z,MER-PAY-202500301-008688,SCT_INST,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,524
2025-05-10T11:39:01.000Z,MER-PAY-202500404-001319,SCT,SUCCESS,,,,SUCCESS,,4585
2025-05-03T18:15:31.000Z,MER-PAY-202500323-005294,SCT,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,3168
2025-05-10T12:46:02.000Z,MER-PAY-202500403-005156,SCT_INST,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,683
2025-05-01T06:06:03.000Z,MER-PAY-202500324-001714,SCT_INST,SUCCESS,,,,SUCCESS,,3995
2025-03-30T18:04:02.000Z,MER-PAY-202500502-004497,SCT,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,939
2025-03-14T17:58:24.000Z,MER-PAY-202500527-001510,SWIFT,SUCCESS,,,,SUCCESS,,2622
2025-04-30T10:46:40.000Z,MER-PAY-202500525-004194,SCT_INST,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,809
2025-04-18T05:51:40.000Z,MER-PAY-202500503-008407,SCT_INST,FAILED,AUTH.REQUIRED,ADDITIONAL_AUTH_REQUIRED,CORE,STRUCTURED,YES,656
2025-03-10T09:02:49.000Z,MER-PAY-202500418-002191,SCT,SUCCESS,,,,SUCCESS,,7692
2025-04-30T03:52:11.000Z,MER-PAY-202500415-003571,SCT_INST,SUCCESS,,,,SUCCESS,,6951
2025-03-23T21:03:44.000Z,MER-PAY-202500426-008694,SCT_INST,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,702
2025-04-17T05:11:31.000Z,MER-PAY-202500316-006040,SCT_INST,FAILED,AC01,INCORRECT_ACCOUNT_NUMBER,RAIL,STRUCTURED,YES,1491
2025-05-14T17:06:49.000Z,MER-PAY-202500308-009065,SCT,FAILED,EB-PRIV-002,,UNKNOWN,RAW,NO,417
2025-04-02T05:49:18.000Z,MER-PAY-202500318-009227,SCT_INST,FAILED,EB-PRIV-001,,UNKNOWN,RAW,NO,527
2025-03-07T15:36:05.000Z,MER-PAY-202500505-004844,SCT,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,1244
2025-05-14T19:37:13.000Z,MER-PAY-202500316-003451,SCT,SUCCESS,,,,SUCCESS,,1717
2025-05-15T18:29:31.000Z,MER-PAY-202500411-005861,SCT,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,960
2025-03-20T12:48:08.000Z,MER-PAY-202500412-007412,SWIFT,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,11182
2025-04-07T17:38:30.000Z,MER-PAY-202500306-003089,SCT_INST,SUCCESS,,,,SUCCESS,,7670
2025-03-27T00:17:37.000Z,MER-PAY-202500309-006662,SCT,FAILED,CONNECTION_ERROR,RAIL_CONNECTION_FAILED,CONNECTOR,STRUCTURED,YES,448
2025-05-16T05:42:04.000Z,MER-PAY-202500515-003452,SWIFT,SUCCESS,,,,SUCCESS,,3011
2025-04-21T17:10:44.000Z,MER-PAY-202500505-003005,SWIFT,SUCCESS,,,,SUCCESS,,7412
2025-04-25T23:01:38.000Z,MER-PAY-202500326-007905,SCT,FAILED,AC.CLOSED,ACCOUNT_CLOSED,CORE,STRUCTURED,YES,1725
2025-03-02T19:34:08.000Z,MER-PAY-202500413-002334,SWIFT,SUCCESS,,,,SUCCESS,,7499
2025-05-17T17:41:31.000Z,MER-PAY-202500417-004892,SCT_INST,FAILED,AC06,BLOCKED_ACCOUNT,RAIL,STRUCTURED,YES,278
2025-03-16T10:59:33.000Z,MER-PAY-202500505-007669,SCT_INST,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,539
2025-05-02T13:29:02.000Z,MER-PAY-202500412-003993,SCT_INST,SUCCESS,,,,SUCCESS,,1800
2025-03-30T10:27:34.000Z,MER-PAY-202500401-005877,SCT,FAILED,AM04,INSUFFICIENT_FUNDS,RAIL,STRUCTURED,YES,1038
2025-03-13T07:45:45.000Z,MER-PAY-202500302-008539,SCT,FAILED,AC.CLOSED,ACCOUNT_CLOSED,CORE,STRUCTURED,YES,1720
2025-03-28T08:02:47.000Z,MER-PAY-202500425-005941,SCT_INST,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,1200
2025-03-04T15:01:38.000Z,MER-PAY-202500321-002533,SWIFT,SUCCESS,,,,SUCCESS,,1961
2025-03-31T06:57:03.000Z,MER-PAY-202500326-009304,SCT,FAILED,EB-PRIV-001,,UNKNOWN,RAW,NO,361
2025-04-14T11:01:35.000Z,MER-PAY-202500319-001027,SCT_INST,SUCCESS,,,,SUCCESS,,7901
2025-04-02T14:35:07.000Z,MER-PAY-202500502-006639,SCT_INST,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,11023
2025-05-04T04:26:42.000Z,MER-PAY-202500309-008635,SCT,FAILED,OFAC.HOLD,OFAC_HOLD,CORE,STRUCTURED,YES,849
2025-04-26T12:07:54.000Z,MER-PAY-202500408-005380,SCT,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,2811
2025-03-25T21:36:06.000Z,MER-PAY-202500528-005619,SCT,FAILED,AM04,INSUFFICIENT_FUNDS,RAIL,STRUCTURED,YES,504
2025-05-10T23:17:13.000Z,MER-PAY-202500504-003242,SCT,SUCCESS,,,,SUCCESS,,2408
2025-03-18T14:08:07.000Z,MER-PAY-202500408-007988,SCT,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,1433
2025-03-21T01:42:42.000Z,MER-PAY-202500415-006652,SCT_INST,FAILED,CONNECTION_ERROR,RAIL_CONNECTION_FAILED,CONNECTOR,STRUCTURED,YES,484
2025-03-17T01:47:39.000Z,MER-PAY-202500522-004032,SCT_INST,FAILED,DT01,INVALID_DATE,RAIL,STRUCTURED,YES,2168
2025-04-22T17:47:51.000Z,MER-PAY-202500317-000109,SCT,SUCCESS,,,,SUCCESS,,2057
2025-04-08T09:44:00.000Z,MER-PAY-202500524-005816,SCT_INST,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,2432
2025-04-10T00:30:49.000Z,MER-PAY-202500303-004134,SCT_INST,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,3526
2025-04-08T15:22:31.000Z,MER-PAY-202500321-007402,SCT,FAILED,INTERNAL_ERROR,CONNECTOR_INTERNAL_ERROR,CONNECTOR,STRUCTURED,YES,606
2025-05-20T20:39:54.000Z,MER-PAY-202500412-000826,SCT,SUCCESS,,,,SUCCESS,,618
2025-03-08T00:00:27.000Z,MER-PAY-202500527-009927,SWIFT,FAILED,RJCT,,UNKNOWN,GENERIC,NO,4579
2025-04-28T20:24:49.000Z,MER-PAY-202500521-008817,SCT_INST,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,997
2025-03-01T20:21:10.000Z,MER-PAY-202500321-005196,SCT_INST,FAILED,FF01,INVALID_FILE_FORMAT,RAIL,STRUCTURED,YES,750
2025-04-30T14:50:02.000Z,MER-PAY-202500505-002025,SCT_INST,SUCCESS,,,,SUCCESS,,7241
2025-04-21T08:44:41.000Z,MER-PAY-202500408-007572,SCT_INST,FAILED,OFAC.HOLD,OFAC_HOLD,CORE,STRUCTURED,YES,301
2025-03-25T10:08:06.000Z,MER-PAY-202500407-003542,SWIFT,SUCCESS,,,,SUCCESS,,5274
2025-05-22T19:01:50.000Z,MER-PAY-202500327-002000,SCT,SUCCESS,,,,SUCCESS,,2657
2025-03-08T16:00:58.000Z,MER-PAY-202500426-000277,SCT,SUCCESS,,,,SUCCESS,,7359
2025-05-18T13:52:27.000Z,MER-PAY-202500402-004603,SCT,FAILED,AM04,INSUFFICIENT_FUNDS,RAIL,STRUCTURED,YES,1907
2025-05-28T11:58:56.000Z,MER-PAY-202500303-000254,SWIFT,SUCCESS,,,,SUCCESS,,5674
2025-03-16T02:23:15.000Z,MER-PAY-202500408-002479,SCT,SUCCESS,,,,SUCCESS,,2581
2025-04-25T12:51:58.000Z,MER-PAY-202500326-005281,SCT_INST,FAILED,DT01,INVALID_DATE,RAIL,STRUCTURED,YES,2880
2025-05-09T14:18:09.000Z,MER-PAY-202500325-009769,SWIFT,FAILED,RJCT,,UNKNOWN,GENERIC,NO,3049
2025-04-24T11:47:09.000Z,MER-PAY-202500403-002852,SCT,SUCCESS,,,,SUCCESS,,1549
2025-03-21T07:49:36.000Z,MER-PAY-202500511-003034,SCT_INST,SUCCESS,,,,SUCCESS,,723
2025-03-08T01:18:37.000Z,MER-PAY-202500302-000509,SCT,SUCCESS,,,,SUCCESS,,7074
2025-05-13T05:46:42.000Z,MER-PAY-202500328-003608,SCT_INST,SUCCESS,,,,SUCCESS,,7171
2025-05-24T23:48:01.000Z,MER-PAY-202500524-000544,SCT,SUCCESS,,,,SUCCESS,,3731
2025-03-13T17:49:55.000Z,MER-PAY-202500326-002922,SCT,SUCCESS,,,,SUCCESS,,1930
2025-03-02T13:05:09.000Z,MER-PAY-202500301-008386,SCT,FAILED,AC.CLOSED,ACCOUNT_CLOSED,CORE,STRUCTURED,YES,1773
2025-05-22T04:50:56.000Z,MER-PAY-202500408-002321,SCT,SUCCESS,,,,SUCCESS,,2422
2025-05-28T18:22:33.000Z,MER-PAY-202500409-003938,SCT_INST,SUCCESS,,,,SUCCESS,,437
2025-04-29T07:17:53.000Z,MER-PAY-202500321-001655,SCT,SUCCESS,,,,SUCCESS,,2618
2025-04-20T05:16:34.000Z,MER-PAY-202500519-001791,SCT,SUCCESS,,,,SUCCESS,,3693
2025-04-04T13:21:34.000Z,MER-PAY-202500521-002478,SCT,SUCCESS,,,,SUCCESS,,4512
2025-04-01T10:16:28.000Z,MER-PAY-202500525-001186,SCT_INST,SUCCESS,,,,SUCCESS,,2295
2025-03-26T23:47:30.000Z,MER-PAY-202500519-001518,SCT_INST,SUCCESS,,,,SUCCESS,,1039
2025-05-16T12:22:10.000Z,MER-PAY-202500411-001003,SCT_INST,SUCCESS,,,,SUCCESS,,1718
2025-05-03T02:10:56.000Z,MER-PAY-202500319-001079,SWIFT,SUCCESS,,,,SUCCESS,,6007
2025-04-19T19:06:21.000Z,MER-PAY-202500426-002278,SCT,SUCCESS,,,,SUCCESS,,472
2025-05-27T11:07:03.000Z,MER-PAY-202500323-005175,SCT,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,2477
2025-03-14T23:12:33.000Z,MER-PAY-202500301-002880,SCT,SUCCESS,,,,SUCCESS,,793
2025-03-03T18:08:46.000Z,MER-PAY-202500406-001798,SCT_INST,SUCCESS,,,,SUCCESS,,899
2025-03-07T03:41:09.000Z,MER-PAY-202500314-002745,SCT_INST,SUCCESS,,,,SUCCESS,,7708
2025-05-07T13:31:59.000Z,MER-PAY-202500315-006436,SCT_INST,FAILED,AM04,INSUFFICIENT_FUNDS,RAIL,STRUCTURED,YES,634
2025-03-01T06:05:45.000Z,MER-PAY-202500318-003694,SCT_INST,SUCCESS,,,,SUCCESS,,3933
2025-03-08T20:20:33.000Z,MER-PAY-202500508-004848,SCT,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,1890
2025-03-12T01:54:01.000Z,MER-PAY-202500423-005130,SCT,FAILED,FF01,INVALID_FILE_FORMAT,RAIL,STRUCTURED,YES,1888
2025-05-28T08:25:46.000Z,MER-PAY-202500408-000577,SCT,SUCCESS,,,,SUCCESS,,1126
2025-04-14T02:47:13.000Z,MER-PAY-202500419-002997,SCT,SUCCESS,,,,SUCCESS,,4913
2025-03-18T11:55:33.000Z,MER-PAY-202500418-002419,SCT_INST,SUCCESS,,,,SUCCESS,,4144
2025-04-10T14:43:27.000Z,MER-PAY-202500406-005217,SCT,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,1543
2025-04-29T22:56:04.000Z,MER-PAY-202500417-002154,SCT,SUCCESS,,,,SUCCESS,,1245
2025-03-10T00:02:29.000Z,MER-PAY-202500420-005550,SCT,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,1674
2025-05-23T19:27:36.000Z,MER-PAY-202500519-009418,SCT_INST,FAILED,EB-PRIV-002,,UNKNOWN,RAW,NO,552
2025-05-14T17:34:58.000Z,MER-PAY-202500416-001970,SCT,SUCCESS,,,,SUCCESS,,6968
2025-04-23T03:02:43.000Z,MER-PAY-202500427-004227,SCT_INST,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,1145
2025-05-15T13:44:06.000Z,MER-PAY-202500508-002953,SCT_INST,SUCCESS,,,,SUCCESS,,1683
2025-04-22T03:14:56.000Z,MER-PAY-202500314-003846,SCT,SUCCESS,,,,SUCCESS,,3054
2025-03-02T00:04:23.000Z,MER-PAY-202500504-000830,SCT_INST,SUCCESS,,,,SUCCESS,,1119
2025-04-15T22:03:59.000Z,MER-PAY-202500510-008399,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,1065
2025-04-18T15:09:23.000Z,MER-PAY-202500312-008618,SCT,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,1290
2025-05-26T06:30:34.000Z,MER-PAY-202500307-002876,SCT_INST,SUCCESS,,,,SUCCESS,,5707
2025-05-03T02:26:37.000Z,MER-PAY-202500325-003144,SCT,SUCCESS,,,,SUCCESS,,3351
2025-04-12T05:40:14.000Z,MER-PAY-202500304-006758,SCT,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,11675
2025-04-16T04:59:41.000Z,MER-PAY-202500304-001775,SWIFT,SUCCESS,,,,SUCCESS,,5048
2025-05-27T02:54:59.000Z,MER-PAY-202500513-003291,SCT_INST,SUCCESS,,,,SUCCESS,,3813
2025-03-05T04:24:33.000Z,MER-PAY-202500312-006622,SWIFT,FAILED,INTERNAL_ERROR,CONNECTOR_INTERNAL_ERROR,CONNECTOR,STRUCTURED,YES,484
2025-05-07T20:32:43.000Z,MER-PAY-202500514-008054,SCT,FAILED,AC.CLOSED,ACCOUNT_CLOSED,CORE,STRUCTURED,YES,1555
2025-04-17T18:55:16.000Z,MER-PAY-202500525-009533,SCT_INST,FAILED,EB-PRIV-001,,UNKNOWN,RAW,NO,458
2025-04-26T13:14:15.000Z,MER-PAY-202500524-000350,SCT_INST,SUCCESS,,,,SUCCESS,,2800
2025-04-25T06:33:49.000Z,MER-PAY-202500513-000355,SCT_INST,SUCCESS,,,,SUCCESS,,477
2025-04-15T13:48:57.000Z,MER-PAY-202500307-004383,SCT,FAILED,MS03,REASON_NOT_SPECIFIED,RAIL,STRUCTURED,YES,1158
2025-04-22T00:31:40.000Z,MER-PAY-202500424-004011,SCT,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,1886
2025-05-14T23:35:21.000Z,MER-PAY-202500509-001985,SWIFT,SUCCESS,,,,SUCCESS,,456
2025-04-26T17:14:19.000Z,MER-PAY-202500409-007546,SCT,FAILED,CURR.MISMATCH,CURRENCY_MISMATCH,CORE,STRUCTURED,YES,1044
2025-03-02T20:48:26.000Z,MER-PAY-202500407-001545,SCT_INST,SUCCESS,,,,SUCCESS,,1191
2025-03-27T12:16:24.000Z,MER-PAY-202500506-004867,SCT,FAILED,RR04,REGULATORY_REASON,RAIL,STRUCTURED,YES,2235
2025-03-11T22:53:33.000Z,MER-PAY-202500425-003131,SCT_INST,SUCCESS,,,,SUCCESS,,4720
2025-03-08T11:30:43.000Z,MER-PAY-202500320-007751,SCT,FAILED,AUTH.REQUIRED,ADDITIONAL_AUTH_REQUIRED,CORE,STRUCTURED,YES,1205
2025-05-28T15:55:30.000Z,MER-PAY-202500501-009815,SWIFT,FAILED,RJCT,,UNKNOWN,GENERIC,NO,5205
2025-05-21T06:05:55.000Z,MER-PAY-202500328-001187,SWIFT,SUCCESS,,,,SUCCESS,,3075
2025-05-19T14:52:06.000Z,MER-PAY-202500325-002554,SCT,SUCCESS,,,,SUCCESS,,523
2025-04-10T12:07:33.000Z,MER-PAY-202500528-002815,SCT,SUCCESS,,,,SUCCESS,,3177
2025-03-12T10:17:47.000Z,MER-PAY-202500411-000217,SCT_INST,SUCCESS,,,,SUCCESS,,6533
2025-05-01T17:32:17.000Z,MER-PAY-202500302-000453,SCT_INST,SUCCESS,,,,SUCCESS,,1455
2025-05-29T10:31:13.000Z,MER-PAY-202500507-004755,SCT,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,3191
2025-05-05T08:58:16.000Z,MER-PAY-202500506-006582,SCT,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,1981
2025-03-14T01:54:48.000Z,MER-PAY-202500526-002475,SCT_INST,SUCCESS,,,,SUCCESS,,1060
2025-04-17T00:31:23.000Z,MER-PAY-202500517-002209,SCT,SUCCESS,,,,SUCCESS,,4004
2025-04-12T05:52:11.000Z,MER-PAY-202500522-007200,SCT_INST,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,10528
2025-05-11T02:03:08.000Z,MER-PAY-202500426-007045,SCT,FAILED,VALIDATION_ERROR,CONNECTOR_VALIDATION_FAILED,CONNECTOR,STRUCTURED,YES,320
2025-03-24T16:05:46.000Z,MER-PAY-202500424-005719,SCT,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,481
2025-05-18T09:57:32.000Z,MER-PAY-202500404-008041,SCT,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,1239
2025-03-18T11:09:57.000Z,MER-PAY-202500523-002609,SWIFT,SUCCESS,,,,SUCCESS,,6120
2025-03-29T01:58:38.000Z,MER-PAY-202500328-009329,SCT,FAILED,AC.PEND.REVIEW,,UNKNOWN,RAW,NO,1226
2025-05-06T02:55:42.000Z,MER-PAY-202500310-001083,SCT,SUCCESS,,,,SUCCESS,,5703
2025-04-22T18:39:21.000Z,MER-PAY-202500320-009121,SCT,FAILED,AC.PEND.REVIEW,,UNKNOWN,RAW,NO,475
2025-05-27T05:24:58.000Z,MER-PAY-202500514-006176,SCT_INST,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,993
2025-05-07T15:41:24.000Z,MER-PAY-202500320-004918,SCT,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,2387
2025-05-17T03:52:05.000Z,MER-PAY-202500308-000220,SWIFT,SUCCESS,,,,SUCCESS,,6034
2025-05-25T20:00:15.000Z,MER-PAY-202500322-004293,SCT_INST,FAILED,AC06,BLOCKED_ACCOUNT,RAIL,STRUCTURED,YES,869
2025-05-16T02:25:34.000Z,MER-PAY-202500514-007641,SCT,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,1588
2025-04-23T05:56:49.000Z,MER-PAY-202500528-003188,SCT,SUCCESS,,,,SUCCESS,,1473
2025-05-17T06:03:01.000Z,MER-PAY-202500307-005248,SCT_INST,FAILED,FF01,INVALID_FILE_FORMAT,RAIL,STRUCTURED,YES,998
2025-04-10T02:49:47.000Z,MER-PAY-202500401-007638,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,1474
2025-03-24T11:29:23.000Z,MER-PAY-202500528-002173,SCT_INST,SUCCESS,,,,SUCCESS,,7282
2025-04-19T07:41:14.000Z,MER-PAY-202500508-002824,SCT,SUCCESS,,,,SUCCESS,,7406
2025-04-07T01:04:19.000Z,MER-PAY-202500423-009526,SCT_INST,FAILED,AC.PEND.REVIEW,,UNKNOWN,RAW,NO,1154
2025-04-17T08:49:05.000Z,MER-PAY-202500307-001610,SCT,SUCCESS,,,,SUCCESS,,6828
2025-04-07T23:31:34.000Z,MER-PAY-202500526-005857,SCT_INST,FAILED,AC04,CLOSED_ACCOUNT,RAIL,STRUCTURED,YES,3112
2025-05-11T16:23:34.000Z,MER-PAY-202500316-008729,SCT,FAILED,OFAC.HOLD,OFAC_HOLD,CORE,STRUCTURED,YES,1993
2025-05-18T16:36:43.000Z,MER-PAY-202500501-007038,SCT_INST,FAILED,TIMEOUT,RAIL_TIMEOUT,CONNECTOR,STRUCTURED,YES,10546
2025-05-09T18:05:16.000Z,MER-PAY-202500425-003768,SCT,SUCCESS,,,,SUCCESS,,2894
2025-04-01T19:51:39.000Z,MER-PAY-202500310-002806,SCT_INST,SUCCESS,,,,SUCCESS,,7490
2025-03-27T10:28:58.000Z,MER-PAY-202500323-001537,SCT,SUCCESS,,,,SUCCESS,,5724
2025-05-17T05:39:47.000Z,MER-PAY-202500303-002079,SCT_INST,SUCCESS,,,,SUCCESS,,2279
2025-05-26T21:54:47.000Z,MER-PAY-202500301-002301,SCT_INST,SUCCESS,,,,SUCCESS,,2396
2025-05-19T22:03:52.000Z,MER-PAY-202500318-002971,SWIFT,SUCCESS,,,,SUCCESS,,4664
2025-04-15T00:02:14.000Z,MER-PAY-202500319-003638,SCT,SUCCESS,,,,SUCCESS,,272
2025-04-12T18:48:38.000Z,MER-PAY-202500418-009310,SCT,FAILED,AC.PEND.REVIEW,,UNKNOWN,RAW,NO,990
2025-05-04T08:25:57.000Z,MER-PAY-202500502-009554,SCT,FAILED,EB-PRIV-002,,UNKNOWN,RAW,NO,859
2025-03-06T02:08:48.000Z,MER-PAY-202500419-005961,SCT_INST,FAILED,AM04,INSUFFICIENT_FUNDS,RAIL,STRUCTURED,YES,3679
2025-04-13T23:06:49.000Z,MER-PAY-202500527-009748,SWIFT,FAILED,RJCT,,UNKNOWN,GENERIC,NO,5407
2025-04-03T01:10:28.000Z,MER-PAY-202500405-002180,SCT,SUCCESS,,,,SUCCESS,,5050
2025-03-12T04:03:49.000Z,MER-PAY-202500309-001010,SCT,SUCCESS,,,,SUCCESS,,4254
2025-03-28T23:10:39.000Z,MER-PAY-202500525-003328,SCT,SUCCESS,,,,SUCCESS,,5957
2025-04-23T16:31:27.000Z,MER-PAY-202500505-006059,SCT,FAILED,RR04,REGULATORY_REASON,RAIL,STRUCTURED,YES,2383
2025-05-08T19:42:42.000Z,MER-PAY-202500504-003537,SCT,SUCCESS,,,,SUCCESS,,5483
2025-04-24T11:57:30.000Z,MER-PAY-202500313-007883,SCT,FAILED,AC.CLOSED,ACCOUNT_CLOSED,CORE,STRUCTURED,YES,435
2025-04-01T10:00:54.000Z,MER-PAY-202500404-009931,SWIFT,FAILED,RJCT,,UNKNOWN,GENERIC,NO,3407
2025-05-02T11:10:29.000Z,MER-PAY-202500404-001223,SCT,SUCCESS,,,,SUCCESS,,428
2025-03-27T01:45:19.000Z,MER-PAY-202500321-000659,SCT_INST,SUCCESS,,,,SUCCESS,,719
2025-04-03T23:23:49.000Z,MER-PAY-202500417-008142,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,1773
2025-04-05T07:06:46.000Z,MER-PAY-202500511-007306,SCT,FAILED,INTERNAL_ERROR,CONNECTOR_INTERNAL_ERROR,CONNECTOR,STRUCTURED,YES,612
2025-03-25T23:02:33.000Z,MER-PAY-202500513-004397,SCT,FAILED,RR04,REGULATORY_REASON,RAIL,STRUCTURED,YES,1325
2025-05-03T10:26:05.000Z,MER-PAY-202500306-005692,SCT,FAILED,AG01,TRANSACTION_FORBIDDEN,RAIL,STRUCTURED,YES,1478
2025-03-09T19:00:51.000Z,MER-PAY-202500312-003763,SCT_INST,SUCCESS,,,,SUCCESS,,2484
2025-05-08T06:15:23.000Z,MER-PAY-202500522-000166,SCT,SUCCESS,,,,SUCCESS,,7686
2025-05-14T13:26:10.000Z,MER-PAY-202500428-001525,SCT,SUCCESS,,,,SUCCESS,,6222
2025-05-10T00:56:11.000Z,MER-PAY-202500307-000804,SWIFT,SUCCESS,,,,SUCCESS,,3463
2025-05-01T10:32:45.000Z,MER-PAY-202500420-009949,SWIFT,FAILED,RJCT,,UNKNOWN,GENERIC,NO,4868
2025-05-28T12:35:47.000Z,MER-PAY-202500423-008809,SCT_INST,FAILED,AML.HOLD,AML_HOLD,CORE,STRUCTURED,YES,1731
2025-03-01T06:21:22.000Z,MER-PAY-202500521-002093,SCT,SUCCESS,,,,SUCCESS,,2146
2025-03-04T23:09:25.000Z,MER-PAY-202500405-005931,SCT_INST,FAILED,TM01,CUTOFF_TIME_EXCEEDED,RAIL,STRUCTURED,YES,1615
2025-05-06T15:30:59.000Z,MER-PAY-202500520-005563,SCT_INST,FAILED,FF01,INVALID_FILE_FORMAT,RAIL,STRUCTURED,YES,2234
2025-05-29T16:43:59.000Z,MER-PAY-202500313-004412,SCT,FAILED,BE04,MISSING_CREDITOR_ADDRESS,RAIL,STRUCTURED,YES,3108
2025-05-24T18:27:33.000Z,MER-PAY-202500302-008098,SCT,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,682
2025-03-17T22:03:16.000Z,MER-PAY-202500513-006623,SCT,FAILED,VALIDATION_ERROR,CONNECTOR_VALIDATION_FAILED,CONNECTOR,STRUCTURED,YES,136
2025-04-17T17:39:27.000Z,MER-PAY-202500415-001135,SCT,SUCCESS,,,,SUCCESS,,3109
2025-05-16T11:43:04.000Z,MER-PAY-202500528-001869,SCT_INST,SUCCESS,,,,SUCCESS,,6622
2025-03-06T22:04:48.000Z,MER-PAY-202500513-008575,SCT,FAILED,BAL.INSUFFICIENT,INSUFFICIENT_FUNDS,CORE,STRUCTURED,YES,826
2025-03-08T07:15:20.000Z,MER-PAY-202500523-007887,SCT,FAILED,BAL.LIMIT.EXCEEDED,DAILY_LIMIT_EXCEEDED,CORE,STRUCTURED,YES,1304
